1threads,	0microseconds,	1464microseconds
1threads,	0microseconds,	1340microseconds
1threads,	0microseconds,	1384microseconds
1threads,	0microseconds,	1501microseconds
1threads,	0microseconds,	1419microseconds
1threads,	0microseconds,	1406microseconds
1threads,	0microseconds,	1611microseconds
1threads,	0microseconds,	1516microseconds
1threads,	0microseconds,	1469microseconds
1threads,	1404microseconds,	0microseconds
1threads,	0microseconds,	1378microseconds
1threads,	0microseconds,	1312microseconds
1threads,	0microseconds,	1422microseconds
1threads,	1355microseconds,	0microseconds
1threads,	0microseconds,	1450microseconds
1threads,	0microseconds,	1253microseconds
1threads,	0microseconds,	1529microseconds
1threads,	0microseconds,	1544microseconds
1threads,	1412microseconds,	0microseconds
1threads,	0microseconds,	1582microseconds
1threads,	2193microseconds,	0microseconds
1threads,	0microseconds,	1433microseconds
1threads,	0microseconds,	1447microseconds
1threads,	0microseconds,	1817microseconds
1threads,	1521microseconds,	0microseconds
1threads,	0microseconds,	1476microseconds
1threads,	0microseconds,	1542microseconds
1threads,	0microseconds,	1434microseconds
1threads,	0microseconds,	1404microseconds
1threads,	0microseconds,	1329microseconds
1threads,	0microseconds,	1619microseconds
1threads,	0microseconds,	1570microseconds
1threads,	0microseconds,	1461microseconds
1threads,	1475microseconds,	0microseconds
1threads,	0microseconds,	1507microseconds
1threads,	0microseconds,	1431microseconds
1threads,	0microseconds,	1493microseconds
1threads,	0microseconds,	1445microseconds
1threads,	0microseconds,	1378microseconds
1threads,	1412microseconds,	0microseconds
1threads,	0microseconds,	1683microseconds
1threads,	0microseconds,	1355microseconds
1threads,	0microseconds,	1369microseconds
1threads,	0microseconds,	1343microseconds
1threads,	0microseconds,	1458microseconds
1threads,	0microseconds,	1465microseconds
1threads,	0microseconds,	1347microseconds
1threads,	1359microseconds,	0microseconds
1threads,	0microseconds,	1382microseconds
1threads,	0microseconds,	1449microseconds
1threads,	0microseconds,	1470microseconds
1threads,	1544microseconds,	0microseconds
1threads,	0microseconds,	1334microseconds
1threads,	0microseconds,	1464microseconds
1threads,	0microseconds,	1286microseconds
1threads,	0microseconds,	1364microseconds
1threads,	1643microseconds,	0microseconds
1threads,	1590microseconds,	0microseconds
1threads,	0microseconds,	1558microseconds
1threads,	0microseconds,	1868microseconds
1threads,	0microseconds,	1751microseconds
1threads,	0microseconds,	1355microseconds
1threads,	0microseconds,	1407microseconds
1threads,	0microseconds,	1422microseconds
1threads,	0microseconds,	1341microseconds
1threads,	0microseconds,	1601microseconds
1threads,	0microseconds,	1356microseconds
1threads,	0microseconds,	1478microseconds
1threads,	0microseconds,	1382microseconds
1threads,	1519microseconds,	0microseconds
1threads,	0microseconds,	1725microseconds
1threads,	1740microseconds,	0microseconds
1threads,	0microseconds,	1667microseconds
1threads,	1886microseconds,	0microseconds
1threads,	0microseconds,	1587microseconds
1threads,	0microseconds,	1367microseconds
1threads,	0microseconds,	1414microseconds
1threads,	0microseconds,	1415microseconds
1threads,	0microseconds,	1545microseconds
1threads,	0microseconds,	1447microseconds
1threads,	0microseconds,	1349microseconds
1threads,	0microseconds,	1364microseconds
1threads,	0microseconds,	1389microseconds
1threads,	0microseconds,	1553microseconds
1threads,	0microseconds,	1365microseconds
1threads,	0microseconds,	1310microseconds
1threads,	0microseconds,	1335microseconds
1threads,	0microseconds,	1366microseconds
1threads,	0microseconds,	1394microseconds
1threads,	1606microseconds,	0microseconds
1threads,	0microseconds,	1333microseconds
1threads,	1468microseconds,	0microseconds
1threads,	1432microseconds,	0microseconds
1threads,	1397microseconds,	0microseconds
1threads,	1656microseconds,	0microseconds
1threads,	0microseconds,	1422microseconds
1threads,	0microseconds,	1335microseconds
1threads,	0microseconds,	1306microseconds
1threads,	0microseconds,	1492microseconds
1threads,	1524microseconds,	0microseconds
1threads,	0microseconds,	1361microseconds
1threads,	1441microseconds,	0microseconds
1threads,	0microseconds,	1408microseconds
1threads,	0microseconds,	1390microseconds
1threads,	0microseconds,	1584microseconds
1threads,	0microseconds,	1473microseconds
1threads,	1769microseconds,	0microseconds
1threads,	0microseconds,	1436microseconds
1threads,	0microseconds,	1396microseconds
1threads,	0microseconds,	1521microseconds
1threads,	0microseconds,	1367microseconds
1threads,	1473microseconds,	0microseconds
1threads,	0microseconds,	1433microseconds
1threads,	0microseconds,	1394microseconds
1threads,	0,	1409
1threads,	0,	1469
1threads,	1432,	0
1threads,	0,	1405
1threads,	0,	1441
1threads,	0,	1488
1threads,	0,	1541
1threads,	1597,	0
1threads,	1650,	0
1threads,	1558,	0
1threads,	0,	1377
1threads,	0,	1629
1threads,	0,	1565
1threads,	0,	1401
1threads,	0,	1473
1threads,	0,	1405
1threads,	0,	1558
1threads,	0,	1551
1threads,	1525,	0
1threads,	0,	1557
1threads,	0,	1336
1threads,	0,	1500
1threads,	1488,	0
1threads,	0,	1351
1threads,	0,	1475
1threads,	0,	1367
1threads,	0,	1568
1threads,	0,	1428
1threads,	0,	1421
1threads,	0,	1370
1threads,	0,	1387
1threads,	0,	1394
1threads,	1637,	0
1threads,	0,	1354
1threads,	0,	1398
1threads,	0,	1397
1threads,	0,	1290
1threads,	0,	1408
1threads,	1517,	0
1threads,	1671,	0
1threads,	1795,	0
1threads,	0,	1458
1threads,	0,	1445
1threads,	0,	1348
1threads,	0,	1367
1threads,	1412,	0
1threads,	0,	1335
1threads,	0,	1437
1threads,	0,	1333
1threads,	0,	1328
1threads,	0,	1355
1threads,	0,	1395
1threads,	1426,	0
1threads,	0,	1412
1threads,	1622,	0
1threads,	0,	1383
1threads,	0,	1346
1threads,	0,	1453
1threads,	0,	1414
1threads,	0,	1391
1threads,	0,	1397
1threads,	0,	1435
1threads,	0,	1437
1threads,	0,	1538
1threads,	0,	1302
1threads,	0,	1316
1threads,	0,	1353
1threads,	0,	1387
1threads,	0,	1329
1threads,	0,	1385
1threads,	0,	1310
1threads,	0,	1418
1threads,	0,	1399
1threads,	1633,	0
1threads,	0,	1365
1threads,	0,	1335
1threads,	0,	1314
1threads,	0,	1330
1threads,	0,	1266
1threads,	7577,	0
1threads,	0,	1672
1threads,	1742,	0
1threads,	0,	1415
1threads,	0,	1486
1threads,	0,	1425
1threads,	0,	1444
1threads,	0,	1436
1threads,	0,	1382
1threads,	0,	1405
1threads,	0,	1346
1threads,	0,	1412
1threads,	0,	1415
1threads,	0,	1375
1threads,	0,	1309
1threads,	0,	1313
1threads,	0,	1359
1threads,	1477,	0
1threads,	0,	1376
1threads,	0,	1391
1threads,	1386,	0
