5threads,	7152microseconds,	7152microseconds
5threads,	14129microseconds,	0microseconds
5threads,	0microseconds,	12855microseconds
5threads,	11471microseconds,	0microseconds
5threads,	0microseconds,	11945microseconds
5threads,	0microseconds,	10947microseconds
5threads,	9229microseconds,	2307microseconds
5threads,	10622microseconds,	0microseconds
5threads,	10730microseconds,	0microseconds
5threads,	9017microseconds,	4508microseconds
5threads,	11315microseconds,	0microseconds
5threads,	10683microseconds,	0microseconds
5threads,	10315microseconds,	0microseconds
5threads,	10447microseconds,	0microseconds
5threads,	5180microseconds,	5180microseconds
5threads,	10324microseconds,	0microseconds
5threads,	7867microseconds,	3933microseconds
5threads,	5352microseconds,	5352microseconds
5threads,	5595microseconds,	5595microseconds
5threads,	5076microseconds,	5076microseconds
5threads,	11187microseconds,	0microseconds
5threads,	10444microseconds,	0microseconds
5threads,	13393microseconds,	0microseconds
5threads,	10716microseconds,	0microseconds
5threads,	9902microseconds,	0microseconds
5threads,	11365microseconds,	0microseconds
5threads,	11318microseconds,	0microseconds
5threads,	11040microseconds,	0microseconds
5threads,	10968microseconds,	0microseconds
5threads,	11110microseconds,	0microseconds
5threads,	11367microseconds,	0microseconds
5threads,	5405microseconds,	5405microseconds
5threads,	10739microseconds,	0microseconds
5threads,	11107microseconds,	0microseconds
5threads,	10802microseconds,	0microseconds
5threads,	10282microseconds,	0microseconds
5threads,	10473microseconds,	0microseconds
5threads,	5520microseconds,	5520microseconds
5threads,	10444microseconds,	0microseconds
5threads,	10231microseconds,	0microseconds
5threads,	10653microseconds,	0microseconds
5threads,	11171microseconds,	0microseconds
5threads,	10739microseconds,	0microseconds
5threads,	10842microseconds,	0microseconds
5threads,	11369microseconds,	0microseconds
5threads,	11469microseconds,	0microseconds
5threads,	0microseconds,	11104microseconds
5threads,	11932microseconds,	0microseconds
5threads,	10372microseconds,	0microseconds
5threads,	11256microseconds,	0microseconds
5threads,	10266microseconds,	0microseconds
5threads,	10382microseconds,	0microseconds
5threads,	10206microseconds,	0microseconds
5threads,	10862microseconds,	0microseconds
5threads,	5388microseconds,	5388microseconds
5threads,	5904microseconds,	5904microseconds
5threads,	10553microseconds,	0microseconds
5threads,	10905microseconds,	0microseconds
5threads,	10501microseconds,	0microseconds
5threads,	10189microseconds,	0microseconds
5threads,	7259microseconds,	3629microseconds
5threads,	9873microseconds,	0microseconds
5threads,	7319microseconds,	3659microseconds
5threads,	6902microseconds,	3451microseconds
5threads,	8317microseconds,	2772microseconds
5threads,	10861microseconds,	0microseconds
5threads,	3743microseconds,	7487microseconds
5threads,	9681microseconds,	0microseconds
5threads,	5047microseconds,	5047microseconds
5threads,	10287microseconds,	0microseconds
5threads,	10449microseconds,	0microseconds
5threads,	11408microseconds,	0microseconds
5threads,	5243microseconds,	5243microseconds
5threads,	10035microseconds,	0microseconds
5threads,	10531microseconds,	0microseconds
5threads,	11557microseconds,	0microseconds
5threads,	0microseconds,	10180microseconds
5threads,	10426microseconds,	0microseconds
5threads,	0microseconds,	10211microseconds
5threads,	10827microseconds,	0microseconds
5threads,	10364microseconds,	0microseconds
5threads,	10461microseconds,	0microseconds
5threads,	9515microseconds,	0microseconds
5threads,	10467microseconds,	0microseconds
5threads,	10589microseconds,	0microseconds
5threads,	10358microseconds,	0microseconds
5threads,	5527microseconds,	5527microseconds
5threads,	5529microseconds,	5529microseconds
5threads,	8053microseconds,	2684microseconds
5threads,	10742microseconds,	0microseconds
5threads,	10444microseconds,	0microseconds
5threads,	10054microseconds,	0microseconds
5threads,	10152microseconds,	0microseconds
5threads,	10436microseconds,	0microseconds
5threads,	11679microseconds,	0microseconds
5threads,	9838microseconds,	0microseconds
5threads,	10262microseconds,	0microseconds
5threads,	6867microseconds,	6867microseconds
5threads,	11720microseconds,	0microseconds
5threads,	10390microseconds,	0microseconds
5threads,	12660microseconds,	0microseconds
5threads,	12488microseconds,	0microseconds
5threads,	11599microseconds,	0microseconds
5threads,	12170microseconds,	0microseconds
5threads,	9945microseconds,	3315microseconds
5threads,	11729microseconds,	0microseconds
5threads,	0microseconds,	11208microseconds
5threads,	11105microseconds,	0microseconds
5threads,	12951microseconds,	0microseconds
5threads,	10687microseconds,	0microseconds
5threads,	10905microseconds,	0microseconds
5threads,	11376microseconds,	0microseconds
5threads,	4182microseconds,	8364microseconds
5threads,	10226microseconds,	0microseconds
5threads,	10475microseconds,	0microseconds
5threads,	10867microseconds,	0microseconds
5threads,	10683microseconds,	0microseconds
5threads,	9881microseconds,	0microseconds
5threads,	10232microseconds,	0microseconds
5threads,	10116microseconds,	0microseconds
5threads,	10527microseconds,	0microseconds
5threads,	10509microseconds,	0microseconds
5threads,	11099microseconds,	0microseconds
5threads,	10652microseconds,	0microseconds
5threads,	10766microseconds,	0microseconds
5threads,	13577microseconds,	0microseconds
5threads,	8470microseconds,	4235microseconds
5threads,	10832microseconds,	0microseconds
5threads,	11172microseconds,	0microseconds
5threads,	11211microseconds,	0microseconds
5threads,	11047microseconds,	0microseconds
5threads,	10714microseconds,	0microseconds
5threads,	0microseconds,	10396microseconds
5threads,	10471microseconds,	0microseconds
5threads,	0microseconds,	10509microseconds
5threads,	11127microseconds,	0microseconds
5threads,	11459microseconds,	0microseconds
5threads,	10787microseconds,	0microseconds
5threads,	10943microseconds,	0microseconds
5threads,	10506microseconds,	0microseconds
5threads,	10516microseconds,	0microseconds
5threads,	11050microseconds,	0microseconds
5threads,	10325microseconds,	0microseconds
5threads,	5438microseconds,	5438microseconds
5threads,	10367microseconds,	0microseconds
5threads,	10100microseconds,	0microseconds
5threads,	11601microseconds,	0microseconds
5threads,	5611microseconds,	5611microseconds
5threads,	12013microseconds,	0microseconds
5threads,	9991microseconds,	0microseconds
5threads,	18237microseconds,	0microseconds
5threads,	5104microseconds,	5104microseconds
5threads,	10691microseconds,	0microseconds
5threads,	9990microseconds,	0microseconds
5threads,	10235microseconds,	0microseconds
5threads,	10829microseconds,	0microseconds
5threads,	5204microseconds,	5204microseconds
5threads,	10956microseconds,	0microseconds
5threads,	11076microseconds,	0microseconds
5threads,	10537microseconds,	0microseconds
5threads,	11027microseconds,	0microseconds
5threads,	10312microseconds,	0microseconds
5threads,	9846microseconds,	0microseconds
5threads,	10854microseconds,	0microseconds
5threads,	11148microseconds,	0microseconds
5threads,	6701microseconds,	3350microseconds
5threads,	10453microseconds,	0microseconds
5threads,	10001microseconds,	0microseconds
5threads,	5088microseconds,	5088microseconds
5threads,	10986microseconds,	0microseconds
5threads,	10300microseconds,	0microseconds
5threads,	4993microseconds,	4993microseconds
5threads,	10423microseconds,	0microseconds
5threads,	11618microseconds,	0microseconds
5threads,	10682microseconds,	0microseconds
5threads,	10772microseconds,	0microseconds
5threads,	5325microseconds,	5325microseconds
5threads,	6096microseconds,	6096microseconds
5threads,	5370microseconds,	5370microseconds
5threads,	10395microseconds,	0microseconds
5threads,	9974microseconds,	0microseconds
5threads,	10765microseconds,	0microseconds
5threads,	10607microseconds,	0microseconds
5threads,	10852microseconds,	0microseconds
5threads,	0microseconds,	10731microseconds
5threads,	10645microseconds,	0microseconds
5threads,	10449microseconds,	0microseconds
5threads,	9856microseconds,	0microseconds
5threads,	10407microseconds,	0microseconds
5threads,	10431microseconds,	0microseconds
5threads,	11302microseconds,	0microseconds
5threads,	5507microseconds,	5507microseconds
5threads,	10107microseconds,	0microseconds
5threads,	0microseconds,	9923microseconds
5threads,	10752microseconds,	0microseconds
5threads,	10685microseconds,	0microseconds
5threads,	10030microseconds,	0microseconds
5threads,	0microseconds,	11235microseconds
5threads,	10700microseconds,	0microseconds
5threads,	10863microseconds,	0microseconds
5threads,	13027,	0
5threads,	14764,	0
5threads,	6151,	6151
5threads,	7438,	3719
5threads,	11482,	0
5threads,	0,	10631
5threads,	11437,	0
5threads,	11906,	0
5threads,	11444,	0
5threads,	11661,	0
5threads,	10813,	0
5threads,	11086,	0
5threads,	5918,	5918
5threads,	11165,	0
5threads,	13221,	0
5threads,	8207,	2735
5threads,	8264,	4132
5threads,	10973,	0
5threads,	10077,	0
5threads,	10754,	0
5threads,	10800,	0
5threads,	10181,	0
5threads,	10548,	0
5threads,	9946,	0
5threads,	11472,	0
5threads,	9865,	0
5threads,	9918,	0
5threads,	11440,	0
5threads,	11277,	0
5threads,	10162,	0
5threads,	11266,	0
5threads,	5143,	5143
5threads,	10390,	0
5threads,	10819,	0
5threads,	10505,	0
5threads,	0,	10113
5threads,	5900,	5900
5threads,	10942,	0
5threads,	10921,	0
5threads,	0,	11229
5threads,	11218,	0
5threads,	10060,	0
5threads,	10529,	0
5threads,	11339,	0
5threads,	10565,	0
5threads,	6761,	3380
5threads,	0,	10563
5threads,	9827,	0
5threads,	13970,	0
5threads,	10261,	0
5threads,	10257,	0
5threads,	9937,	0
5threads,	9827,	0
5threads,	9873,	0
5threads,	9672,	0
5threads,	10551,	0
5threads,	6188,	6188
5threads,	11937,	0
5threads,	9963,	0
5threads,	10388,	0
5threads,	5115,	5115
5threads,	9955,	0
5threads,	10128,	0
5threads,	10335,	0
5threads,	7894,	2631
5threads,	10857,	0
5threads,	7123,	3561
5threads,	10236,	0
5threads,	10009,	0
5threads,	10737,	0
5threads,	10304,	0
5threads,	0,	9542
5threads,	10383,	0
5threads,	10608,	0
5threads,	0,	10260
5threads,	13239,	4413
5threads,	9751,	0
5threads,	0,	10695
5threads,	10138,	0
5threads,	10018,	0
5threads,	10170,	0
5threads,	9982,	0
5threads,	10019,	0
5threads,	9307,	0
5threads,	0,	9489
5threads,	10416,	0
5threads,	11984,	0
5threads,	10054,	0
5threads,	10558,	0
5threads,	5202,	5202
5threads,	11564,	0
5threads,	11984,	0
5threads,	10946,	0
5threads,	10737,	0
5threads,	5802,	5802
5threads,	10764,	0
5threads,	11033,	0
5threads,	5819,	5819
5threads,	10096,	0
5threads,	0,	9500
