10threads,	14041microseconds,	0microseconds
10threads,	17212microseconds,	0microseconds
10threads,	11493microseconds,	3831microseconds
10threads,	7135microseconds,	7135microseconds
10threads,	14300microseconds,	0microseconds
10threads,	18006microseconds,	0microseconds
10threads,	10279microseconds,	5139microseconds
10threads,	18789microseconds,	0microseconds
10threads,	15587microseconds,	0microseconds
10threads,	11371microseconds,	3790microseconds
10threads,	23195microseconds,	0microseconds
10threads,	16874microseconds,	0microseconds
10threads,	16302microseconds,	0microseconds
10threads,	14256microseconds,	0microseconds
10threads,	15250microseconds,	0microseconds
10threads,	16983microseconds,	0microseconds
10threads,	16072microseconds,	0microseconds
10threads,	14747microseconds,	0microseconds
10threads,	14262microseconds,	0microseconds
10threads,	14779microseconds,	0microseconds
10threads,	9744microseconds,	4872microseconds
10threads,	15356microseconds,	0microseconds
10threads,	11315microseconds,	5657microseconds
10threads,	15315microseconds,	0microseconds
10threads,	14012microseconds,	0microseconds
10threads,	14521microseconds,	0microseconds
10threads,	15090microseconds,	0microseconds
10threads,	19751,	0
10threads,	13495,	4498
10threads,	17010,	0
10threads,	17215,	0
10threads,	0,	15538
10threads,	16547,	0
10threads,	11416,	5708
10threads,	14598,	0
10threads,	14558,	0
10threads,	13278,	4426
10threads,	14527,	0
10threads,	10213,	5106
10threads,	14766,	0
10threads,	16141,	0
10threads,	11530,	2882
10threads,	14709,	0
10threads,	14006,	0
10threads,	15060,	0
10threads,	14172,	0
10threads,	9318,	4659
10threads,	8399,	8399
10threads,	0,	15305
10threads,	14153,	0
10threads,	13779,	0
10threads,	13908,	0
10threads,	19274,	0
10threads,	14627,	0
10threads,	13899,	0
10threads,	14209,	0
10threads,	18308,	0
10threads,	19056,	0
10threads,	15152,	0
10threads,	0,	13824
10threads,	14341,	0
10threads,	12629,	3157
10threads,	15619,	0
10threads,	14564,	0
10threads,	15728,	0
10threads,	14735,	0
10threads,	14435,	0
10threads,	10993,	5496
10threads,	16205,	0
10threads,	14231,	0
10threads,	14577,	0
10threads,	0,	15061
10threads,	14300,	0
10threads,	14305,	0
10threads,	9943,	4971
10threads,	16354,	0
10threads,	16074,	0
10threads,	11170,	3723
10threads,	22871,	0
10threads,	16889,	0
10threads,	8150,	8150
10threads,	16344,	0
10threads,	17666,	0
10threads,	14022,	3505
10threads,	7720,	7720
10threads,	15324,	0
10threads,	15698,	0
10threads,	14594,	0
10threads,	15769,	0
10threads,	14777,	0
10threads,	12233,	3058
10threads,	15454,	0
10threads,	16869,	0
10threads,	11262,	5631
10threads,	11856,	3952
10threads,	14133,	4711
10threads,	16030,	0
10threads,	13686,	3421
10threads,	11903,	3967
10threads,	14937,	0
10threads,	17966,	0
10threads,	15651,	0
10threads,	14946,	0
10threads,	15139,	0
10threads,	13703,	0
10threads,	17217,	0
10threads,	15181,	0
10threads,	16597,	0
10threads,	15696,	0
10threads,	15227,	0
10threads,	13770,	2754
10threads,	13307,	3326
10threads,	17034,	0
10threads,	15231,	0
10threads,	15423,	0
10threads,	19790,	3958
10threads,	15697,	0
10threads,	10109,	5054
10threads,	19459,	0
10threads,	7369,	7369
10threads,	10498,	5249
10threads,	10937,	3645
10threads,	15740,	0
10threads,	16120,	0
10threads,	16158,	0
10threads,	15757,	0
10threads,	14901,	0
