15threads,	17074microseconds,	3414microseconds
15threads,	18426microseconds,	0microseconds
15threads,	18013microseconds,	0microseconds
15threads,	17116microseconds,	0microseconds
15threads,	17659microseconds,	0microseconds
15threads,	16271microseconds,	0microseconds
15threads,	18014microseconds,	0microseconds
15threads,	22917microseconds,	0microseconds
15threads,	18582microseconds,	0microseconds
15threads,	17851microseconds,	4462microseconds
15threads,	17362microseconds,	0microseconds
15threads,	11249microseconds,	5624microseconds
15threads,	0microseconds,	14643microseconds
15threads,	15882microseconds,	0microseconds
15threads,	14044microseconds,	0microseconds
15threads,	18867microseconds,	0microseconds
15threads,	9865microseconds,	4932microseconds
15threads,	0microseconds,	16639microseconds
15threads,	11100microseconds,	3700microseconds
15threads,	15196microseconds,	0microseconds
15threads,	14557microseconds,	0microseconds
15threads,	15267microseconds,	0microseconds
15threads,	15715microseconds,	0microseconds
15threads,	15588microseconds,	0microseconds
15threads,	15187microseconds,	0microseconds
15threads,	14392microseconds,	0microseconds
15threads,	20029microseconds,	0microseconds
15threads,	10181microseconds,	5090microseconds
15threads,	17674microseconds,	0microseconds
15threads,	15159microseconds,	0microseconds
15threads,	7369microseconds,	7369microseconds
15threads,	15968microseconds,	0microseconds
15threads,	16231microseconds,	0microseconds
15threads,	7407microseconds,	7407microseconds
15threads,	15785microseconds,	0microseconds
15threads,	18872microseconds,	0microseconds
15threads,	16896microseconds,	0microseconds
15threads,	7584microseconds,	7584microseconds
15threads,	0microseconds,	14412microseconds
15threads,	12964microseconds,	6482microseconds
15threads,	19455microseconds,	0microseconds
15threads,	15824microseconds,	10549microseconds
15threads,	15507microseconds,	0microseconds
15threads,	15230microseconds,	0microseconds
15threads,	14759microseconds,	0microseconds
15threads,	15015microseconds,	0microseconds
15threads,	14856microseconds,	0microseconds
15threads,	17425microseconds,	0microseconds
15threads,	11647microseconds,	3882microseconds
15threads,	15364microseconds,	0microseconds
15threads,	15392microseconds,	0microseconds
15threads,	9935microseconds,	4967microseconds
15threads,	18114microseconds,	0microseconds
15threads,	15697microseconds,	0microseconds
15threads,	7304microseconds,	7304microseconds
15threads,	15542microseconds,	0microseconds
15threads,	14489microseconds,	0microseconds
15threads,	15166microseconds,	0microseconds
15threads,	20090microseconds,	0microseconds
15threads,	9961microseconds,	4980microseconds
15threads,	17484microseconds,	0microseconds
15threads,	15707microseconds,	0microseconds
15threads,	15363microseconds,	0microseconds
15threads,	15502microseconds,	0microseconds
15threads,	9847microseconds,	4923microseconds
15threads,	16775microseconds,	4193microseconds
15threads,	5301microseconds,	10603microseconds
15threads,	16421microseconds,	0microseconds
15threads,	15034microseconds,	5011microseconds
15threads,	15028microseconds,	0microseconds
15threads,	15737microseconds,	0microseconds
15threads,	14701microseconds,	0microseconds
15threads,	15133microseconds,	0microseconds
15threads,	16836microseconds,	0microseconds
15threads,	14331microseconds,	0microseconds
15threads,	15224microseconds,	0microseconds
15threads,	14848microseconds,	0microseconds
15threads,	14239microseconds,	0microseconds
15threads,	15106microseconds,	0microseconds
15threads,	14858microseconds,	3714microseconds
15threads,	8726microseconds,	8726microseconds
15threads,	4750microseconds,	9500microseconds
15threads,	15443microseconds,	0microseconds
15threads,	10236microseconds,	5118microseconds
15threads,	20095microseconds,	0microseconds
15threads,	16374microseconds,	0microseconds
15threads,	17014microseconds,	0microseconds
15threads,	15779microseconds,	0microseconds
15threads,	10575microseconds,	5287microseconds
15threads,	20764microseconds,	0microseconds
15threads,	16915microseconds,	0microseconds
15threads,	16774microseconds,	0microseconds
15threads,	8258microseconds,	8258microseconds
15threads,	16415microseconds,	0microseconds
15threads,	15148microseconds,	0microseconds
15threads,	12629microseconds,	4209microseconds
15threads,	20398microseconds,	0microseconds
15threads,	16022microseconds,	0microseconds
15threads,	16592microseconds,	0microseconds
15threads,	12358microseconds,	4119microseconds
15threads,	19501microseconds,	0microseconds
15threads,	17316microseconds,	0microseconds
15threads,	0microseconds,	19031microseconds
15threads,	9008microseconds,	9008microseconds
15threads,	14969microseconds,	0microseconds
15threads,	8549microseconds,	8549microseconds
15threads,	17388microseconds,	3477microseconds
15threads,	17609microseconds,	0microseconds
15threads,	8322microseconds,	8322microseconds
15threads,	14891microseconds,	0microseconds
15threads,	10398microseconds,	5199microseconds
15threads,	15412microseconds,	0microseconds
15threads,	15490microseconds,	0microseconds
15threads,	15495microseconds,	0microseconds
15threads,	16080microseconds,	0microseconds
15threads,	14638microseconds,	0microseconds
15threads,	14878microseconds,	0microseconds
15threads,	16199microseconds,	0microseconds
15threads,	15782microseconds,	0microseconds
15threads,	8407microseconds,	8407microseconds
15threads,	15527microseconds,	0microseconds
15threads,	14950microseconds,	0microseconds
15threads,	14779microseconds,	0microseconds
15threads,	14955microseconds,	0microseconds
15threads,	15437microseconds,	0microseconds
15threads,	15169microseconds,	0microseconds
15threads,	14850microseconds,	0microseconds
15threads,	13801microseconds,	0microseconds
15threads,	24522microseconds,	0microseconds
15threads,	17829microseconds,	0microseconds
15threads,	16321microseconds,	0microseconds
15threads,	20142microseconds,	0microseconds
15threads,	11378microseconds,	5689microseconds
15threads,	14199microseconds,	7099microseconds
15threads,	16172microseconds,	0microseconds
15threads,	11713microseconds,	5856microseconds
15threads,	20439microseconds,	0microseconds
15threads,	12228microseconds,	4076microseconds
15threads,	16876microseconds,	0microseconds
15threads,	16416microseconds,	0microseconds
15threads,	12167microseconds,	4055microseconds
15threads,	12633microseconds,	6316microseconds
15threads,	16735microseconds,	0microseconds
15threads,	11812microseconds,	5906microseconds
15threads,	20102microseconds,	0microseconds
15threads,	17564microseconds,	0microseconds
15threads,	24048microseconds,	0microseconds
15threads,	12006microseconds,	12006microseconds
15threads,	17776microseconds,	0microseconds
15threads,	22119microseconds,	0microseconds
15threads,	9028microseconds,	9028microseconds
15threads,	18468microseconds,	0microseconds
15threads,	20512microseconds,	0microseconds
15threads,	18392microseconds,	0microseconds
15threads,	19338microseconds,	0microseconds
15threads,	15093microseconds,	5031microseconds
15threads,	17372microseconds,	0microseconds
15threads,	12991microseconds,	4330microseconds
15threads,	17202microseconds,	0microseconds
15threads,	16690microseconds,	0microseconds
15threads,	17151microseconds,	0microseconds
15threads,	16859microseconds,	0microseconds
15threads,	19657microseconds,	0microseconds
15threads,	18467microseconds,	0microseconds
15threads,	19387microseconds,	0microseconds
15threads,	17832microseconds,	0microseconds
15threads,	14671microseconds,	4890microseconds
15threads,	12723microseconds,	4241microseconds
15threads,	16491microseconds,	0microseconds
15threads,	8310microseconds,	8310microseconds
15threads,	17547microseconds,	0microseconds
15threads,	17664microseconds,	0microseconds
15threads,	18314microseconds,	0microseconds
15threads,	16272microseconds,	0microseconds
15threads,	17169microseconds,	0microseconds
15threads,	16024microseconds,	0microseconds
15threads,	12050microseconds,	6025microseconds
15threads,	18399microseconds,	0microseconds
15threads,	18216microseconds,	0microseconds
15threads,	17006microseconds,	0microseconds
15threads,	19016microseconds,	4754microseconds
15threads,	0microseconds,	15900microseconds
15threads,	15826microseconds,	0microseconds
15threads,	15496microseconds,	0microseconds
15threads,	15864microseconds,	0microseconds
15threads,	16129microseconds,	0microseconds
15threads,	11414microseconds,	5707microseconds
15threads,	19621microseconds,	0microseconds
15threads,	15805microseconds,	0microseconds
15threads,	15307microseconds,	0microseconds
15threads,	15238microseconds,	0microseconds
15threads,	20744microseconds,	0microseconds
15threads,	14840microseconds,	0microseconds
15threads,	9895microseconds,	4947microseconds
15threads,	0microseconds,	18931microseconds
15threads,	15463microseconds,	0microseconds
15threads,	16596microseconds,	0microseconds
15threads,	15864microseconds,	0microseconds
15threads,	15327microseconds,	0microseconds
15threads,	15090microseconds,	0microseconds
15threads,	19891,	0
15threads,	11951,	5975
15threads,	13750,	4583
15threads,	18178,	0
15threads,	15674,	0
15threads,	15813,	0
15threads,	15842,	0
15threads,	16191,	0
15threads,	15131,	0
15threads,	15902,	0
15threads,	7415,	7415
15threads,	18135,	0
15threads,	16322,	0
15threads,	12680,	3170
15threads,	10629,	5314
15threads,	15952,	0
15threads,	15867,	0
15threads,	16296,	0
15threads,	15386,	0
15threads,	13676,	3419
15threads,	15628,	0
15threads,	12137,	4045
15threads,	15503,	0
15threads,	15047,	0
15threads,	16060,	0
15threads,	15192,	0
15threads,	16175,	0
15threads,	16346,	0
